FilePath,LineNumber,RecieverVaribale,Context,Label
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,106,java.lang.StringBuilder,java.lang.StringBuilder toString append return } append break  if charAt char,toString
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/Task.java,64,java.lang.Thread,java.lang.Thread current { try TaskManager.instance.fireRunning,currentThread
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,262,java.lang.Short,java.lang.Short class || _class == .TYPE)   _ret=.valueOf _ret= Short.TYPE) == _class || Short.class ==  if else _ret=Long.valueOf Long.TYPE) == _class || Long.class ==  if else _ret=Integer.valueOf Integer.TYPE) == _class || Integer.class ==  if else _ret=Float.valueOf Float.TYPE) == _class || Float.class ==  if else _ret=Double.valueOf Double.TYPE) == _class || Double.class ==  if else,valueOf
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,146,java.lang.String,java.lang.String charAt length char { length <  for,charAt
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,296,java.lang.StringBuilder,java.lang.StringBuilder append append append append 0) >  while % append 0) >  while 0) !=  if / % + int,append
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/Log.java,407,java.util.List,java.util.List add remove size } remove { MAX_THROWABLES) ==  if {  synchronized,add
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,123,java.awt.EventQueue,java.awt.EventQueue invokeAndWait { try CountDownLatchRunnable CountDownLatchRunnable boolean,invokeAndWait
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/Log.java,240,java.io.Writer,java.io.Writer close { try { !=  if,close
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/TaskManager.java,85,java.util.List,java.util.List add contains {  if,add
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/XMLUtilities.java,77,java.lang.StringBuilder,java.lang.StringBuilder append { 0x00) != &&  if { '\t') != && '\n' != && '\r' != && 0x9F)) <= && <=  || 0x1F) <= && <=  if charAt char { length <  for,append
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,245,java.util.concurrent.CountDownLatch,java.util.concurrent.CountDownLatch countDown run,countDown
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/Log.java,439,java.lang.Exception,java.lang.Exception printStackTrac {  catch } } write,printStackTrace
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,182,java.awt.Color,java.awt.Color getRed append StringBuilder StringBuilder,getRed
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,771,java.security.MessageDigest,java.security.MessageDigest  update return } update 0xff) & 8 >> 0xff) &,digest
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/ReverseCharSequence.java,50,java.lang.CharSequence,java.lang.CharSequence length int,length
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,75,java.lang.StringBuilder,java.lang.StringBuilder append append append { else append '\t') ==  if else append '\n') ==  if { -1) !=  if,append
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/Log.java,175,java.io.Writer,java.io.Writer write write write write write { <  for } },write
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,714,java.lang.String,java.lang.String equals || "yes".equals ||  if else  return Boolean) instanceof  if else return ==  if,equals
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,762,java.security.MessageDigest,java.security.MessageDigest getInstance MessageDigest { try,getInstance
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,121,java.util.List,java.util.List get get size int get int { size <  for int append,get
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,202,java.lang.reflect.Array,java.lang.reflect.Array get getLength _str=encode String { _len <  for _len=Array.getLength int StringBuilder _val=new StringBuilder {  if,get
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/IOUtilities.java,105,java.io.OutputStream,java.io.OutputStream write {  !=  while long int,write
